userid,timestamp
14932889,15690
48580921,16203
2236709,13778
14204994,14876
45438088,15387
48580921,15824
47752591,15903
2318327,15566
18399210,15614
2271782,14475
17149350,15583
3868845,14584
3868845,14648
3868845,14545
47752591,15495
3002379,14943
33176007,15859
2271782,15076
41155383,15797
9341753,14744
8013433,15990
47752591,15599
5354281,15479
4979489,14232
47752591,15798
38354399,15294
3996495,14454
38354399,15463
47752591,15603
47752591,15828
45240945,15972
2914781,15172
47752591,15649
5077328,14385
47752591,15507
2318327,15862
47752591,15429
2914781,15210
4979489,14333
48575899,15643
5077328,14500
2271782,14069
2271782,14071
47752591,15614
2914781,15162
8013433,14031
4979489,15798
29943286,15021
2318327,15789
3996495,14461
16508166,15182
2318327,15252
2271782,15631
6964986,14606
47752591,15730
7937229,16094
47752591,16214
3496153,15736
40059217,15269
5077328,15784
48580921,16056
38354399,15461
47752591,15791
12074462,16177
2318327,15866
2873889,14712
47104736,16214
2271782,14379
5097178,14586
3868845,14968
3868845,14635
5077328,15480
38354399,15167
47752591,16092
4979489,15638
47752591,16138
2914781,15987
49287980,15777
47752591,15676
48044111,16008
2236709,14757
5077328,15782
29943286,14882
6964986,14730
45240683,15491
48580921,16196
11539131,15716
48046529,15658
47752591,15444
2445992,14752
47752591,15767
2914781,15212
2236709,14820
17991009,15711
14932889,15302
5077328,15521
38784295,16034
13835970,15834
4737341,16121
47752591,15657
3868845,14703
5142790,15282
47752591,15794
5077328,14502
47752591,15464
47752591,15718
48580921,16152
3868845,14479
38354399,15118
14932889,15916
2271782,14645
9341753,14338
2271782,15399
48745035,15499
3868845,14237
5077328,15467
21248954,15501
47752591,15677
2914781,15163
7210939,15872
5725577,14332
47752591,15890
2236709,15178
8013433,13865
8013433,14232
2318327,15865
3868845,14688
47752591,15656
3496153,15751
47752591,15909
29943286,15649
47752591,15540
47752591,15593
47104736,16261
29943286,15400
48745035,15561
3868845,14238
40059217,15241
8756805,14251
30311628,15347
45240945,15971
6964986,14734
7299766,16144
48139500,15568
29943286,14998
29943286,15243
3996495,14456
12695249,14393
47752591,16158
47752591,15908
11539131,15667
42404689,15692
29943286,15399
49209272,15566
3868845,14592
47752591,15785
2318327,15463
5097178,14595
14932889,15630
2914781,15160
47752591,15636
2271782,13858
8013433,16027
5077328,15837
12540369,15139
48139500,15708
38354399,15111
29943286,15708
48139500,15587
47169578,15604
6964986,14790
3868845,14936
47752591,15436
47752591,15432
47752591,15520
2873889,14718
14932889,15739
8013433,16035
48044111,15952
2271782,13831
3868845,14666
4979489,15010
47752591,15661
11321465,15387
29943286,15648
5751246,16050
48745035,15425
3868845,14481
6964986,14807
7439731,13767
47752591,15460
18767420,16134
47752591,16041
19341372,15508
11321465,15496
29471745,15602
47752591,15557
29943286,15705
29943286,15070
11321465,15686
2318327,14914
47752591,16105
47752591,15703
38354399,15901
30714659,15981
9979755,13965
37666683,15171
17149350,15093
2914781,15213
2271782,14134
3868845,14520
47752591,16219
47752591,15617
47752591,15853
3496153,15835
5097178,14578
3423731,16148
2465033,16167
49209272,15510
47752591,15792
29943286,16071
39436163,16041
49005825,15596
3868845,14578
4438599,15124
47752591,15438
4979489,14202
5077328,15715
5077328,15465
16508166,14991
47752591,15993
29943286,14837
47752591,15556
31678226,15217
26598360,15502
29943286,15087
2465033,16147
3631969,15479
4979489,14050
2271782,14626
29943286,15058
5517685,15805
2914781,15132
36737979,15718
11321465,15454
2318327,15258
8013433,14366
47169578,15529
3868845,14516
3496153,15762
2236709,14224
4485208,16019
30311628,15394
47752591,16190
29943286,15089
5077328,14438
5077328,15891
14932889,15733
6390606,15601
47752591,16106
12411299,15185
5751246,16092
3423731,13938
5142790,15257
12074462,16116
4438599,15085
3868845,14528
6964986,14991
5077328,15538
29943286,14913
47752591,15534
47104736,16263
47752591,15486
6964986,14209
5077328,15642
12695249,14455
9341753,14144
32454899,14872
3868845,14649
29943286,15650
47752591,16167
8013433,14362
2236709,13257
5077328,15541
47752591,15618
42404689,15807
2914781,15173
16508166,14998
47752591,15851
33776114,15764
46179134,15635
47752591,15768
2914781,15164
38354399,15428
17823270,15838
38354399,15166
8013433,13864
47752591,15518
2914781,15161
2236709,14345
38354399,15427
29943286,14948
48044111,15867
14932889,15381
12411299,15183
26598360,15668
47104736,16272
31715645,15671
14932889,15611
47752591,15623
47752591,16103
8013433,14365
4979489,13951
46720654,15326
2271782,14012
39711117,15125
5077328,16164
47752591,15543
2914781,15152
5354281,15462
11321465,15778
2318327,15353
41557691,15367
29943286,15204
4979489,15597
6964986,14211
48580921,16155
5751246,16155
47104736,16270
47752591,15924
3002379,14999
5077328,14437
45240945,15973
40059217,15949
2271782,15680
14932889,15166
38354399,15386
5725577,14135
47752591,15433
3496153,15843
47752591,15585
41155383,15881
47752591,16204
47752591,16011
5077328,15189
48580921,15999
47752591,15859
47169578,15605
38354399,15261
48745035,15568
47752591,15747
47752591,15569
10326405,15650
4979489,15660
23544192,15463
8013433,14206
8756805,15771
47752591,16069
9341753,15140
29943286,14947
5077328,15713
17823270,15456
38354399,15403
2914781,15778
48217336,15720
3868845,14605
3868845,14507
47752591,15500
14932889,15970
47752591,16191
3868845,14517
5354281,15463
29943286,15064
6964986,14901
2445992,15506
47752591,15817
18399210,15615
17823270,15750
31715645,15664
47752591,16027
5077328,15819
47752591,15529
29943286,14914
12411299,15879
12411299,14895
47747708,15542
47752591,16141
3868845,14543
47752591,16136
14932889,15466
8013433,14012
16508166,14987
12411299,15886
46179134,16076
47752591,16156
47752591,15922
2236709,13063
5354281,13955
8013433,16022
7937229,15731
29943286,15944
2236709,13168
2271782,14380
29943286,15653
14462062,15464
48217336,15590
47752591,15726
6964986,14716
48580921,16154
2271782,14376
47752591,15723
35129446,15790
48580921,16165
19341372,15657
2465033,16098
46628158,15693
45240945,15810
47752591,15477
3496153,15760
17094267,15488
5077328,15892
47752591,15894
11321465,15423
48044111,16138
47752591,15660
49321664,15567
47752591,15765
6964986,14183
5725577,14333
2236709,13091
3868845,14674
28053650,15969
2271782,15030
46179134,15765
2271782,14944
2236709,13779
13501473,14378
47752591,15948
2445992,14407
4979489,14283
47752591,16028
2914781,15779
2445992,14742
47752591,15610
47752591,16026
47752591,15591
49591778,15927
7964353,15902
47800935,15606
3423731,15414
4979489,14099
6964986,14792
3002379,14755
3868845,14471
47752591,15975
14932889,15809
47752591,15658
5432528,15509
3868845,14381
42404689,15812
33986489,16019
2236709,14026
3868845,14468
17823270,15460
2271782,14216
14932889,15912
48303691,15408
2318327,15364
16508166,15105
29943286,15654
38354399,15981
46179134,15768
46179134,15672
47752591,16124
5077328,15466
48724284,16158
39711117,15128
12411299,15195
29943286,14945
48580921,16204
29943286,15235
3868845,14612
14932889,15352
29943286,15230
46179134,16077
48580921,16156
3868845,14392
2318327,14895
8013433,14228
3868845,14553
47752591,15527
47752591,15929
29943286,15945
4485208,16095
17823270,16118
4979489,15588
2318327,14896
47752591,16139
48580921,15912
46776624,15514
47752591,15889
2469058,15940
47752591,15901
2236709,13094
8013433,15999
42404689,15405
14932889,15707
2236709,14292
38354399,15196
47752591,15877
3868845,14355
6964986,14794
47752591,15979
2236709,13101
30714659,15942
48580921,16161
38354399,15251
3496153,15837
38354399,15794
48745035,15426
2236709,15160
5077328,15971
2914781,15166
38354399,15850
38354399,15400
2914781,15170
2236709,13169
36136523,15589
49209272,15504
47752591,15592
12411299,15003
5517685,15800
5725577,14782
3496153,16052
47752591,16085
49209272,15513
46179134,16078
48745035,15475
47752591,15816
47752591,15652
47752591,15729
5725577,14357
3868845,14579
3868845,14357
41557691,15368
2917828,16033
8013433,14377
5725577,14143
47752591,16157
2318327,15281
9353376,15582
46628158,15663
40059217,15700
2271782,13512
6992675,14994
47752591,15604
47752591,15519
5077328,15618
47752591,16008
4979489,15820
6964986,14304
5077328,14516
2883653,13598
2445992,14418
45126083,15805
26598360,15657
3996495,14420
48745035,15513
38784295,16032
47752591,16123
16442235,14324
2764146,15968
3868845,14613
3868845,14550
12411299,15254
4979489,15586
3868845,14629
7964353,15929
33986489,15611
11321465,15492
38354399,15740
49549521,15699
3868845,14335
2271782,13967
38354399,15119
7778221,16012
5077328,15770
3868845,15216
5077328,14840
6502736,15542
47752591,16049
4979489,14858
3002379,14894
16508166,15104
7937229,15793
47752591,15508
2318327,15428
9341753,15414
11321465,15493
2271782,15682
47800935,15693
2445992,14822
2914781,15175
47752591,15736
2271782,13968
5354281,13592
29943286,16072
3868845,14659
17149350,14989
46179134,15764
5725577,14359
3868845,14512
47752591,15989
2445992,14757
47752591,15722
3496153,15769
19911778,15443
47752591,15807
6964986,14795
2236709,14293
6964986,15424
47752591,15748
11321465,15614
2271782,14688
5097178,14596
4979489,15068
14462062,15426
2236709,15378
8013433,16006
48580921,15717
2318327,15386
2465033,16093
5077328,15822
6964986,14401
8013433,14016
47752591,16117
2271782,15068
4485208,16196
47752591,15715
29943286,15023
47752591,15509
5077328,15615
47752591,15769
11321465,15613
3002379,14922
12074462,15951
6964986,14696
3996495,14462
4979489,15587
8013433,16029
47752591,16048
8013433,14234
2271782,14839
6964986,14258
3868845,14250
3868845,14556
48139500,16054
49591778,15862
7964353,15930
2469058,15636
14932889,15886
2914781,15156
29943286,14975
5077328,15476
29943286,15009
9341753,14441
37666683,15534
3002379,15006
46179134,15684
47752591,15445
18399210,15596
12411299,15191
47752591,15804
5751246,16048
2271782,15627
29943286,14896
47752591,15568
7964353,15931
14520887,15803
9341753,14022
48217336,16051
4979489,14773
8282774,14641
2914781,15205
7210939,15075
2318327,15068
38354399,15629
16508166,15624
46179134,16086
48880616,15483
3868845,14243
2318327,15249
14204994,14715
29943286,15084
40059217,15602
7748805,14070
3868845,14583
45240945,15757
2271782,13756
47752591,15763
5077328,15711
38354399,15193
5077328,16110
3868845,14427
48580921,16157
3996495,14900
3868845,14244
8282774,14655
26598360,15597
47752591,16163
14520887,15769
47752591,16207
5077328,15542
6964986,14216
6050492,15591
33986489,16236
12411299,15172
5077328,15033
2236709,14923
3868845,14523
48580921,16166
3868845,14530
47752591,15494
47752591,15705
11321465,15089
47752591,15664
29943286,15178
29943286,15272
17823270,15691
5077328,14510
29943286,15547
23144215,15471
5725577,14150
29943286,14943
47752591,15878
8282774,14653
47752591,15631
30714659,15891
38354399,15616
2949370,16103
30714659,16032
5077328,14509
47752591,16147
6964986,14826
18399210,15597
5077328,15979
5077328,15914
3868845,14519
13501473,15159
2914781,15873
37172442,15642
29943286,14972
11321465,15562
48044111,16150
3496153,15747
47752591,15456
45240945,15888
7213842,15170
3868845,14524
48217336,15485
3868845,14654
47381759,15922
3868845,14572
2271782,14453
6964986,14921
47752591,15502
35022444,15122
2318327,15360
8013433,16020
7964353,14409
29943286,14905
29943286,15733
47752591,15439
5077328,15972
7210939,16174
4979489,15059
47752591,15809
7210939,15931
2914781,15318
3496153,16041
4979489,14860
2914781,15790
46179134,15858
47752591,15467
3996495,14599
47752591,15659
3996495,15009
9341753,13960
47752591,15630
22530427,15388
47800935,15574
32174726,15607
12411299,16014
4787424,15818
3496153,15745
47752591,15779
2914781,15188
2236709,14267
47752591,16135
2445992,14761
14419918,15647
3496153,15750
2318327,15495
5077328,15771
3996495,14889
48280119,15596
8013433,13870
2271782,13457
47752591,15489
7210939,15805
4485208,16066
4438599,14854
47800935,15778
31715645,15674
2236709,14902
47752591,16185
16225683,15572
5077328,15920
48580921,16162
3423731,16151
4979489,15589
2949370,15830
38354399,15259
38354399,15239
5077328,14835
48580921,15742
48745035,15631
2236709,13062
29943286,15546
49787338,16055
22530427,15386
46179134,15894
41251962,16001
5077328,16109
3868845,14606
3868845,14574
4887880,14941
2236709,15313
48399790,15434
3996495,14942
42931945,15697
11321465,15390
49431141,15606
47752591,15629
45240945,15947
7210939,15816
3496153,15761
8756805,15946
29943286,14946
4979489,14061
7210939,15817
12074462,15793
5077328,15811
4979489,15681
48745035,15546
29943286,15715
29943286,14944
47800935,15590
47752591,15588
14932889,15681
2914781,15187
3868845,14581
26598360,15596
38354399,15460
12252169,15373
38354399,15397
29943286,15410
45126083,15292
47752591,15510
33986489,15825
48580921,16167
17823270,16133
7210939,15537
48816258,15430
2236709,13547
22530427,15406
3496153,16051
47752591,15582
47752591,15727
46179134,16099
4485208,16090
29943286,16039
18399210,15632
41557691,15369
7105867,16021
29943286,15747
49209272,15483
2271782,14978
3868845,14623
38354399,15233
3496153,15746
39436163,16067
6964986,14503
3496153,16050
7748805,15840
29943286,15447
47800935,15483
48880616,15515
29943286,15713
47800935,15511
2271782,14207
5077328,15455
38354399,15395
6964986,15126
49209272,15501
15080022,16142
14932889,15908
49321664,15568
7210939,15923
48044111,16122
46132114,15630
47752591,15987
47752591,15553
48745035,15548
2271782,13764
5077328,15988
3868845,14706
8013433,13863
38354399,15354
47752591,16186
47752591,16144
3868845,14664
38354399,15260
14932889,15682
48745035,15549
2883653,13604
2271782,15743
3996495,14448
12411299,15261
2318327,15429
17823270,15427
5077328,15924
38354399,15618
47752591,15511
26598360,15599
5839868,14768
6390606,15638
26598360,15555
48745035,15612
12411299,15159
9868379,14399
14932889,15436
2914781,15169
5077328,16125
29943286,15183
22530427,14835
5077328,14421
3868845,14568
5077328,14423
3868845,14595
48745035,15594
7299766,16113
7210939,15538
9341753,14762
26598360,15589
47752591,15728
8013433,14029
2271782,16083
48984627,15530
11321465,15777
9952240,15607
40059217,15469
16508166,15334
22029337,15888
26598360,15664
46179134,15892
11321465,15503
2236709,13073
2318327,15345
47752591,15551
47752591,15586
21248954,15694
2914781,15185
2469058,15378
4979489,15028
40059217,15167
2236709,14232
38354399,15179
33986489,15624
2271782,13841
47752591,15530
42404689,15854
48745035,15633
48580921,15891
17823270,15740
12074462,15876
5077328,15820
5077328,15975
5725577,15285
45420560,15942
40059217,15163
29943286,15716
29943286,14935
14932889,16170
31715645,15655
46628158,15589
6964986,14857
46179134,16084
14932889,15184
42404689,15745
6502736,15537
46179134,15657
2469058,15485
3868845,14646
12411299,15063
5077328,15938
7105867,15425
8013433,16019
46179134,15722
2271782,14987
38354399,15369
2236709,13549
9353376,14722
7937229,16040
29943286,15384
48217336,15989
21248954,16306
5077328,15772
1029562,15815
3423731,13823
47752591,15535
36600688,15303
25370966,15729
22530427,15319
3496153,15568
14520887,15610
33776114,15726
14419918,15930
7984395,14534
5897962,14391
36032207,15071
33776114,15725
3631969,15545
46775452,15538
19911778,14621
19341372,15638
5751246,16136
5897962,14899
49536460,15463
2271782,14196
4738898,14299
40505305,15494
32966925,15574
7984395,14241
4485208,16082
31678226,16075
25370966,15084
36032207,15300
14462062,16169
2271782,14736
8756805,14301
22530427,15316
13725104,15464
49536460,15584
14520887,15481
6946347,14374
36032207,15068
3426736,15862
19341372,14885
49536460,15494
32966527,15851
19341372,14905
36032207,15072
16804076,15498
8282774,14481
5897962,14465
37106065,15268
48643799,15622
32966925,15612
22530427,15313
31678226,15794
22530427,15411
6946347,14770
41251962,15880
41557691,15816
2707938,15714
36032207,15613
8282774,14731
40505305,15488
2707938,15565
14462062,16033
2271782,13667
12695249,14662
4738898,14298
41557691,15482
45336987,15568
31678226,15110
19341372,14936
14520887,15378
10964154,14779
29471745,15313
41557691,15428
19341372,14866
16225683,15936
31678226,16079
7105867,15314
8282774,14887
9341753,14985
5897962,15760
12695249,15034
5751246,16135
14462062,16176
8718324,15855
13725104,15449
32966925,15597
32966925,15334
32966925,15120
36032207,15301
32966925,15477
33776114,15727
2318327,15504
4887880,13568
30796555,15670
36032207,15352
32966925,15589
16225683,15946
5751246,13846
21075698,15306
19341372,14865
2236709,14961
45336987,15538
7320444,15580
2465033,15692
32966925,15476
2271782,13340
3996495,14451
36032207,15358
14462062,16118
32966925,15555
48643799,15631
48643799,15685
11539131,15845
49536460,15471
3631969,15360
13725104,15279
13725104,15902
21500775,15493
6946347,14669
41557691,15568
22530427,14989
32239198,15045
7105867,15377
14462062,16045
31678226,15977
32966925,15389
14462062,16032
8035279,16077
37106065,15343
8316275,15776
12192147,15892
36032207,15288
12192147,16174
7984395,14336
14462062,16205
6390606,15635
5166712,15949
22530427,15311
36032207,15512
3631969,15536
32966925,15391
9979755,14010
8282774,14773
45336987,15547
3496153,15493
4979489,14102
16225683,14397
2873889,15071
3426736,15759
22530427,14938
5897962,14543
36032207,15368
2707938,15595
12192147,15869
31678226,15949
13725104,15957
36032207,15381
48643799,15532
5897962,14640
2465033,16058
6946347,14792
6964986,15504
3496153,15428
14462062,16130
14520887,15482
16225683,15934
25370966,15060
11539131,16220
5897962,14765
32966925,15320
32239198,15042
14419918,15897
7984395,14167
11539131,15480
32966925,15603
49857491,15693
41557691,15335
25109025,16156
19341372,15461
2236709,14960
7984395,14179
14462062,16154
31678226,15145
41557691,15448
47747708,15404
32966925,15319
36136523,15003
2914781,15885
11183275,16015
22530427,15324
33957191,16062
32966925,15595
11183275,15873
7984395,14166
2236709,13945
11183275,15862
2465033,15884
16225683,16102
14462062,16173
22530427,15390
6946347,14682
14520887,15580
32966925,15596
30796555,16026
36032207,15063
8035279,15765
22530427,15366
6946347,15490
25370966,15110
12695249,14325
14520887,15579
5751246,14045
12695249,15132
5839868,15904
32966925,15387
49536460,15478
48217336,15947
7105867,15010
41557691,16102
41557691,15821
16225683,15652
3426736,15762
11539131,16003
2465033,15975
7439731,15599
16225683,15937
5751246,13825
13725104,15903
13718027,15874
19341372,14868
7540459,15874
41557691,15778
16225683,15578
2445992,13976
14462062,16253
7984395,14188
36032207,15122
41557691,15748
8035279,14635
40059217,15625
14462062,16174
41557691,15480
14462062,15779
5460898,14735
7984395,14420
2236709,13892
33776114,16087
37106065,15811
5751246,15293
36032207,15470
36032207,15462
3631969,15392
47747708,15402
8686821,15813
40505305,15448
49536460,15472
7105867,15323
32000065,15784
22530427,14950
13725104,14671
3426736,15809
2465033,15986
14462062,16144
2445992,14826
47447669,16137
14462062,16200
7439731,15512
41557691,15791
36032207,15474
36032207,15376
19341372,15902
6390606,15747
13725104,15950
45307368,16260
36032207,15380
19341372,15046
5897962,14544
12192147,16082
11183275,15755
13725104,15503
5897962,14326
32966925,15426
36032207,15294
7163356,15483
14520887,15599
41557691,15445
41557691,15206
25109025,15978
29471745,15631
16225683,16119
7984395,14263
14462062,16221
36032207,15508
41251962,15881
2236709,15079
32966925,15337
41557691,16136
5166712,15950
13725104,14266
32966925,15419
14520887,16016
5166712,15481
8316275,15633
14520887,15295
48757354,16075
7984395,14717
6390606,15740
8035279,15986
22530427,15373
12695249,14328
33776114,15593
41557691,15446
7105867,15310
14520887,15832
25370966,15082
5897962,14272
8282774,14849
6946347,15021
32966925,15590
45389356,15689
19341372,14813
16225683,15663
46775452,15383
31678226,15221
12695249,15587
32966925,15388
12695249,14322
36032207,15366
7213842,14005
36032207,15293
11539131,16004
46775452,15527
8035279,14840
37106065,15267
41626391,15347
31678226,15801
2465033,15688
22530427,15657
6964986,14840
8316275,15581
48643799,16100
41557691,16030
32966925,15350
13725104,14672
36032207,15772
8282774,14656
10411433,15611
49536460,15483
16225683,15425
8282774,15235
19341372,14899
41557691,16043
31678226,15077
5751246,14050
49536460,15470
32966925,15324
14462062,16112
46780449,16166
6964986,14930
10411433,15999
13725104,15813
14462062,16177
32966925,15349
30796555,15676
5725577,16072
41557691,15319
32239198,15144
3423731,15491
7984395,14219
31678226,15982
32966925,15396
19341372,14887
7984395,14215
41557691,15426
8035279,15925
3996495,14739
49536460,15583
13725104,15518
37106065,15254
41557691,15447
22530427,14841
32239198,15044
7105867,15650
32966925,15417
36032207,15384
7984395,14206
11183275,15606
6964986,14445
22530427,15355
17149350,15380
8035279,14795
11539131,15516
9341753,14042
49536460,15500
19341372,15111
5897962,14425
6390606,15688
13725104,15447
41557691,15444
14462062,16153
49792808,15678
31678226,15961
36032207,15354
14520887,15425
32239198,15047
38784295,16087
36032207,15279
7984395,14593
12411299,15996
32966925,15344
37106065,15566
48643799,15469
36032207,15287
6946347,14685
17149350,15503
14520887,15389
4887880,15734
16804076,15551
13725104,16020
14520887,15340
36032207,15773
40505305,15190
6946347,14632
32966925,15368
2236709,13804
7105867,15263
14462062,16203
32239198,15318
14419918,15896
7984395,14335
19341372,15560
48643799,15531
48643799,15629
5839868,15853
10923419,15347
48643799,15617
29471745,15174
17149350,15379
22530427,14792
31715645,15666
14520887,15505
16225683,14932
2291567,14659
49536460,15485
5725577,16122
3426736,15761
5897962,14627
32966925,15333
32966925,15580
36032207,15774
12411299,15972
19341372,15458
14520887,15236
8328522,14085
46586657,15498
41557691,15695
13725104,14908
8282774,14743
8282774,14485
11321465,15128
18214535,15804
4331750,15546
7984395,14385
32966925,15365
39898200,15240
31678226,15788
11183275,16077
2445992,14337
41557691,15558
49536460,15545
6946347,15378
2445992,13909
6964986,15298
8282774,14738
16225683,14940
49454695,15457
14462062,16149
14462062,16132
2465033,16002
19341372,14906
5751246,13702
28423415,15327
2271782,13743
46775452,15532
2445992,13807
14462062,16127
13725104,14640
36032207,15625
22530427,15006
2445992,14340
21527082,15483
32239198,15141
5142790,15129
14520887,15597
32966925,15425
5897962,14279
32239198,15052
2445992,14430
31678226,15089
2271782,13697
32966925,15325
14520887,15380
49460338,15526
36032207,15511
18796034,15052
32966925,15591
5897962,14442
29471745,15202
41557691,15761
12695249,14668
7984395,14538
5897962,14448
19341372,14869
12695249,14368
30796555,16025
3631969,15386
8282774,14599
2445992,13880
12074462,15976
12192147,15867
7763519,14271
46775452,15531
8282774,14750
11539131,15897
36032207,15286
16225683,15954
32966925,15578
23544192,15522
8282774,15356
48046529,15657
8282774,14785
6964986,15251
14520887,15937
5897962,14520
8282774,14979
36032207,15503
3496153,15533
3426736,15346
9889487,15896
36032207,15360
5923588,15371
41557691,15469
5725577,16092
41557691,15443
5923588,15513
31715645,15668
8282774,14984
7984395,14402
14462062,16168
5897962,14267
6946347,15206
41557691,15483
32966925,15582
8282774,14900
8328522,14095
14520887,15545
19341372,15693
8035279,15959
7984395,14238
31678226,15979
45420560,15514
36032207,15634
45307368,16257
14520887,15407
31678226,15091
48757354,16076
6964986,14449
41557691,15566
48317680,15666
41557691,15563
40059217,15468
16225683,14382
10923419,15812
40505305,15469
31678226,15789
5354281,14413
36032207,15867
41557691,16094
14462062,16140
41557691,15557
32966925,15554
8282774,14525
48757354,16090
37106065,15263
37106065,15348
2445992,14243
16225683,15965
22530427,15015
41557691,15424
18796034,16110
22530427,15225
7014063,16066
31678226,15085
23544192,15735
36032207,15609
16225683,15950
14462062,16119
3423731,15033
48317680,15663
41557691,15275
47747708,15446
41557691,15727
2790162,15345
41557691,15525
49536460,15467
6390606,15693
8035279,15994
14520887,15265
6946347,15500
13725104,15463
5897962,14584
32966925,15429
32966925,15371
2291567,14704
36032207,15066
5460898,14734
22530427,15281
9341753,13955
45336987,15537
16225683,15576
8282774,14488
8035279,15131
17149350,15629
25370966,15049
2883653,15293
27444420,15436
4979489,14054
11183275,15763
14462062,16249
22530427,15368
29471745,15546
14520887,15619
49119378,16069
19341372,14672
41557691,15553
19341372,15454
7984395,14193
5839868,15854
49536460,15489
39889080,15310
5725577,16070
2271782,13263
4979489,14053
4058623,15004
17149350,15657
12074462,16097
8282774,14733
6946347,14353
36032207,15852
2465033,16089
41557691,15734
7687,15517
32966925,15407
22530427,14848
41557691,15434
2445992,13683
7105867,15689
2291567,15449
41251962,15845
2291567,15440
14520887,15569
36032207,15594
9341753,14209
16225683,15974
1029562,15708
36032207,15769
36032207,15768
17149350,16076
41557691,15555
32966925,15411
16225683,15966
14462062,16133
6390606,15670
49536460,15647
25370966,14736
11183275,15867
29471745,15584
36032207,15295
22530427,15312
22530427,15322
31715645,14832
14520887,15483
14462062,16146
32966925,15423
11183275,16184
6390606,15683
5839868,16123
41557691,15313
6964986,15310
6946347,14634
13071848,14735
31715645,15721
14520887,15439
14520887,15383
8035279,14636
41557691,15795
19341372,14921
5897962,14265
49536460,15506
32966925,15606
32966925,15422
41251962,16147
48757354,15432
23790594,15542
8035279,14925
41557691,15776
14462062,16050
32966925,15239
41557691,15484
47551713,15489
7213842,14308
2465033,15751
3496153,15427
2445992,14675
5897962,14509
23790594,14745
9341753,14069
5897962,14398
48399297,15404
48757354,15782
3496153,15437
8282774,14814
36032207,15465
8316275,15701
41557691,15203
17149350,15625
41557691,15201
7984395,14622
3996495,14825
14520887,15300
19341372,15339
8282774,14686
41557691,15277
41557691,15247
41557691,15562
5751246,15285
19341372,14825
6946347,15496
2465033,16056
8316275,15590
8282774,15130
8282774,14735
7105867,15730
12192147,16187
2914781,15108
3996495,14725
29471745,15633
3631969,15163
7163356,15470
6390606,15730
11183275,15877
41557691,15786
36032207,15448
49536460,15524
19341372,14713
41251962,16176
22530427,14847
31678226,16173
49536460,15469
8316275,15996
8316275,15846
16225683,15938
36136523,15396
48643799,15458
2271782,14735
11183275,15848
48965389,15443
7105867,15426
45307368,16191
41557691,15762
5897962,14346
19341372,15112
7984395,14535
14520887,15384
8718324,16025
41557691,15800
12695249,14720
32966527,15855
33957191,16047
6946347,15760
16225683,14878
19341372,15756
2271782,13352
32966925,15610
36136523,15423
16225683,15426
14462062,16137
8282774,14778
22530427,15727
16804076,15707
6390606,15637
4058623,15006
42283280,16065
45307368,16218
7984395,14175
49536460,15540
16225683,14375
41557691,15485
2883653,15294
11183275,15990
7984395,14245
7105867,15245
36032207,15758
3423731,15489
2445992,14789
22530427,15352
25370966,15429
11183275,16072
5910721,13615
8282774,14666
22530427,14900
14520887,16154
5751246,14162
5910721,13613
12695249,14371
32966925,15364
41557691,15790
25370966,15443
25370966,14613
11183275,15595
13725104,15399
30796555,15746
16225683,14298
31715645,15722
8282774,14753
14520887,15399
32966925,15421
36032207,15771
2790162,15335
8282774,14807
12695249,14636
8282774,14593
7105867,15731
7984395,14609
14462062,16111
6390606,15645
3426736,15734
6390606,15657
48965389,15527
12695249,14948
14520887,15544
7984395,14321
16225683,14442
26630233,14966
8282774,14600
17149350,15340
8282774,14982
4331750,15560
32966925,15409
16225683,15586
12695249,14336
14520887,15419
6946347,16001
3496153,15490
22530427,15321
41557691,16105
7984395,14305
6946347,14902
6946347,15575
46775452,15475
37106065,15565
14520887,15584
41557691,15932
2291567,14890
48643799,15687
18796034,15070
7984395,14612
8316275,15847
7439731,15770
37106065,15398
7105867,15393
36136523,15429
19341372,14897
22530427,14783
11321465,15136
41557691,15437
26630233,15544
22530427,15288
45307368,16241
41557691,15801
8316275,15930
2465033,15745
14520887,15420
2465033,16061
8316275,15849
4979489,13943
12192147,16166
14520887,15595
13725104,15589
12695249,14329
36032207,15868
5897962,14266
8718324,15374
5613455,15211
18399210,15562
7105867,15674
39889080,15291
48757354,15437
4887880,13469
48046529,15490
14520887,15237
41557691,16095
2465033,15961
21500775,14931
8316275,15729
5897962,15748
10462198,15137
8035279,14929
16223563,15841
11924005,15902
10462198,15138
20935112,16042
2764146,16050
25109025,16131
25109025,15841
20935112,15720
25109025,15838
32000065,15864
8035279,14678
5897962,14652
13725104,15593
3116219,15160
16223563,15854
5897962,15751
5897962,14144
5897962,14805
16223563,15828
20935112,16277
32966527,15544
8035279,14992
5897962,13970
8035279,15050
8035279,14918
20935112,15236
5897962,14274
7781890,14630
16223563,15831
2764146,16066
16223563,15824
25109025,15837
33957191,15655
5897962,14521
19794221,15430
3423731,15081
20935112,15938
5897962,14145
20935112,15175
25109025,15834
8035279,15226
5897962,14177
3116219,15480
41557691,15255
5897962,14598
13725104,16074
8035279,14689
5897962,14354
33957191,15530
5897962,14003
3116219,15166
32966527,15541
41557691,15893
42554670,15487
8035279,15561
25109025,15790
2764146,15392
41557691,15478
19794221,15426
40866793,15830
41557691,15487
20935112,15196
33957191,15902
8035279,14634
28053650,15869
8035279,14658
49062334,15462
13725104,15819
25109025,16120
8035279,14711
19794221,15448
19794221,15431
